source,target,isSourceSelected,isTargetSelected,frequency
cilantro,sage,0,0,9.0
cilantro,salami,0,0,1.0
cilantro,salmon,0,0,16.0
cilantro,salsa,0,0,373.0
cilantro,salt,0,0,2471.0
cilantro,sauerkraut,0,0,0.0
cilantro,sausage,0,0,70.0
cilantro,scallion,0,0,275.0
cilantro,scallops,0,0,22.0
cilantro,schnapps,0,0,0.0
cilantro,seasoned bread crumbs,0,0,5.0
cilantro,seasoning,0,0,13.0
cilantro,sec,0,0,8.0
cilantro,seed,0,0,300.0
cilantro,shallot,0,0,117.0
cilantro,shell,0,0,17.0
cilantro,sherry,0,0,24.0
cilantro,shortening,0,0,3.0
cilantro,shoulder,0,0,15.0
cilantro,shrimp,0,0,281.0
cilantro,sirloin,0,0,13.0
cilantro,skewers,0,0,15.0
cilantro,skinless chicken breast,0,0,16.0
cilantro,soda,0,0,14.0
cilantro,sour cream,0,0,372.0
cilantro,soy sauce,0,0,299.0
cilantro,soymilk,0,0,3.0
cilantro,spaghetti,0,0,22.0
cilantro,spaghetti sauce,0,0,4.0
cilantro,spears,0,0,2.0
cilantro,spice,0,0,11.0
cilantro,spinach,0,0,87.0
cilantro,spinach leaf,0,0,12.0
cilantro,splenda sugar substitute,0,0,6.0
cilantro,spread,0,0,1.0
cilantro,sprig,0,0,5.0
cilantro,sprinkles,0,0,0.0
cilantro,sprout,0,0,47.0
cilantro,starch,0,0,0.0
cilantro,steak,0,0,152.0
cilantro,stick,0,0,48.0
cilantro,strawberry,0,0,9.0
cilantro,sugar,0,0,642.0
cilantro,sweetener,0,0,1.0
cilantro,syrup,0,0,25.0
cilantro,tabasco sauce,0,0,70.0
cilantro,taco seasoning,0,0,42.0
cilantro,taco seasoning mix,0,0,25.0
cilantro,tahini,0,0,25.0
cilantro,tarragon,0,0,5.0
cilantro,tartar,0,0,0.0
cilantro,tea,0,0,2.0
cilantro,tenderloin,0,0,44.0
cilantro,tenders,0,0,7.0
cilantro,tequila,0,0,64.0
cilantro,teriyaki sauce,0,0,9.0
cilantro,thighs,0,0,74.0
cilantro,thyme,0,0,79.0
cilantro,tofu,0,0,60.0
cilantro,tomato,0,0,1613.0
cilantro,tomato juice,0,0,33.0
cilantro,tomato sauce,0,0,110.0
cilantro,tomato soup,0,0,2.0
cilantro,tortellini,0,0,2.0
cilantro,tortillas,0,0,375.0
cilantro,tuna,0,0,12.0
cilantro,turkey,0,0,63.0
cilantro,turmeric,0,0,241.0
cilantro,turmeric powder,0,0,10.0
cilantro,unsweetened cocoa powder,0,0,5.0
cilantro,vanilla,0,0,0.0
cilantro,vanilla essence,0,0,0.0
cilantro,vanilla extract,0,0,1.0
cilantro,vanilla ice cream,0,0,0.0
cilantro,vanilla instant pudding mix,0,0,0.0
cilantro,vegetable oil cooking spray,0,0,14.0
cilantro,vegetable shortening,0,0,2.0
cilantro,vegetable stock,0,0,60.0
cilantro,vegetables,0,0,18.0
cilantro,vermouth,0,0,1.0
cilantro,vinegar,0,0,653.0
cilantro,vodka,0,0,2.0
cilantro,wafers,0,0,0.0
cilantro,walnuts,0,0,21.0
cilantro,water,0,0,680.0
cilantro,watermelon,0,0,15.0
cilantro,wedge,0,0,105.0
cilantro,weed,0,0,12.0
cilantro,wheat germ,0,0,1.0
cilantro,whip,0,0,5.0
cilantro,whipped cream,0,0,1.0
cilantro,whipped topping,0,0,0.0
cilantro,whipping cream,0,0,19.0
cilantro,whiskey,0,0,0.0
cilantro,white cake mix,0,0,0.0
cilantro,wine,0,0,107.0
cilantro,wings,0,0,18.0
cilantro,worcestershire sauce,0,0,65.0
cilantro,wrappers,0,0,21.0
cilantro,yeast,0,0,9.0
cilantro,yellow cake mix,0,0,0.0
cilantro,yellow squash,0,0,22.0
cilantro,yogurt,0,0,225.0
cilantro,yolk,0,0,8.0
cilantro,zest,0,0,228.0
cilantro,zucchini,0,0,128.0
cilantro leaf,cinnamon,0,0,7.0
cilantro leaf,clams,0,0,0.0
cilantro leaf,clove,0,0,128.0
cilantro leaf,cocoa,0,0,0.0
cilantro leaf,cocoa powder,0,0,1.0
cilantro leaf,coconut,0,0,3.0
cilantro leaf,coffee,0,0,0.0
cilantro leaf,concentrate,0,0,1.0
cilantro leaf,condensed cream of chicken soup,0,0,0.0
cilantro leaf,condensed cream of mushroom soup,0,0,0.0
cilantro leaf,cooked chicken breast,0,0,0.0
cilantro leaf,cookies,0,0,0.0
cilantro leaf,cooking spray,0,0,3.0
cilantro leaf,coriander,0,0,22.0
cilantro leaf,coriander leaf,0,0,0.0
cilantro leaf,coriander powder,0,0,3.0
cilantro leaf,corn,0,0,18.0
cilantro leaf,corn flakes,0,0,0.0
cilantro leaf,cornflour,0,0,0.0
cilantro leaf,cornmeal,0,0,3.0
cilantro leaf,cornstarch,0,0,5.0
cilantro leaf,couscous,0,0,1.0
cilantro leaf,crabmeat,0,0,0.0
cilantro leaf,cracker,0,0,0.0
cilantro leaf,cranberries,0,0,1.0
cilantro leaf,cranberry juice,0,0,0.0
cilantro leaf,cream,0,0,0.0
cilantro leaf,cream of celery soup,0,0,0.0
cilantro leaf,cream of chicken soup,0,0,0.0
cilantro leaf,cream of mushroom soup,0,0,0.0
cilantro leaf,creamer,0,0,0.0
cilantro leaf,creole seasoning,0,0,0.0
cilantro leaf,crisco,0,0,0.0
cilantro leaf,crumb,0,0,1.0
cilantro leaf,crushed red pepper flakes,0,0,9.0
cilantro leaf,cucumber,0,0,29.0
cilantro leaf,cumin,0,0,73.0
cilantro leaf,cumin powder,0,0,7.0
cilantro leaf,currants,0,0,1.0
cilantro leaf,curry powder,0,0,14.0
cilantro leaf,dates,0,0,0.0
cilantro leaf,dill,0,0,0.0
cilantro leaf,dogs,0,0,0.0
cilantro leaf,dough,0,0,1.0
cilantro leaf,dried italian seasoning,0,0,0.0
cilantro leaf,dried onion flakes,0,0,0.0
cilantro leaf,dried oregano leaf,0,0,2.0
cilantro leaf,dried parsley flakes,0,0,0.0
cilantro leaf,dried thyme leaf,0,0,0.0
cilantro leaf,dry onion soup mix,0,0,0.0
cilantro leaf,egg,0,0,27.0
cilantro leaf,egg substitute,0,0,1.0
cilantro leaf,egg white,0,0,0.0
cilantro leaf,eggplant,0,0,7.0
cilantro leaf,enchilada sauce,0,0,0.0
cilantro leaf,espresso,0,0,0.0
cilantro leaf,fat,0,0,1.0
cilantro leaf,fat free sour cream,0,0,1.0
cilantro leaf,feta,0,0,0.0
cilantro leaf,fettuccine,0,0,0.0
cilantro leaf,fillet,0,0,16.0
cilantro leaf,filling,0,0,0.0
cilantro leaf,fish sauce,0,0,21.0
cilantro leaf,floret,0,0,4.0
cilantro leaf,flour,0,0,9.0
cilantro leaf,fraiche,0,0,1.0
cilantro leaf,fresh basil leaf,0,0,2.0
cilantro leaf,fresh cilantro leaf,0,0,3.0
cilantro leaf,fresh lemon juice,0,0,11.0
cilantro leaf,fresh lemon rind,0,0,0.0
cilantro leaf,fresh lime juice,0,0,35.0
cilantro leaf,fresh mint leaf,0,0,2.0
cilantro leaf,fresh orange juice,0,0,1.0
cilantro leaf,fresh parsley leaf,0,0,6.0
cilantro leaf,fresh thyme leave,0,0,0.0
cilantro leaf,frosting,0,0,0.0
cilantro leaf,frozen whipped topping,0,0,0.0
cilantro leaf,fruit,0,0,0.0
cilantro leaf,garlic,0,0,54.0
cilantro leaf,garlic powder,0,0,9.0
cilantro leaf,gelatin,0,0,0.0
cilantro leaf,ghee,0,0,5.0
cilantro leaf,ginger,0,0,46.0
cilantro leaf,gingerroot,0,0,16.0
cilantro leaf,gorgonzola,0,0,0.0
cilantro leaf,graham cracker crumbs,0,0,0.0
cilantro leaf,granular,0,0,0.0
cilantro leaf,granules,0,0,0.0
cilantro leaf,grapes,0,0,0.0
cilantro leaf,gravy,0,0,0.0
cilantro leaf,green food coloring,0,0,0.0
cilantro leaf,greens,0,0,1.0
cilantro leaf,grenadine,0,0,0.0
cilantro leaf,guacamole,0,0,4.0
cilantro leaf,gum,0,0,1.0
cilantro leaf,half-and-half,0,0,4.0
cilantro leaf,half-and-half cream,0,0,0.0
cilantro leaf,halves,0,0,6.0
cilantro leaf,ham,0,0,1.0
cilantro leaf,hamburger,0,0,1.0
cilantro leaf,hazelnuts,0,0,0.0
cilantro leaf,heavy cream,0,0,5.0
cilantro leaf,heavy whipping cream,0,0,0.0
cilantro leaf,herbs,0,0,1.0
cilantro leaf,hoisin sauce,0,0,5.0
cilantro leaf,honey,0,0,12.0
cilantro leaf,horseradish,0,0,0.0
cilantro leaf,hot pepper sauce,0,0,3.0
cilantro leaf,hot sauce,0,0,12.0
cilantro leaf,ice,0,0,0.0
cilantro leaf,ice cube,0,0,0.0
cilantro leaf,italian dressing,0,0,0.0
cilantro leaf,italian salad dressing,0,0,0.0
cilantro leaf,italian seasoning,0,0,0.0
cilantro leaf,jalapeno,0,0,27.0
cilantro leaf,jam,0,0,0.0
cilantro leaf,jelly,0,0,2.0
cilantro leaf,juice,0,0,29.0
cilantro leaf,kahlua,0,0,0.0
cilantro leaf,kale,0,0,0.0
cilantro leaf,ketchup,0,0,2.0
cilantro leaf,kielbasa,0,0,0.0
cilantro leaf,krispies,0,0,0.0
cilantro leaf,lamb,0,0,3.0
cilantro leaf,lard,0,0,1.0
cilantro leaf,leek,0,0,2.0
cilantro leaf,lemon,0,0,12.0
cilantro leaf,lemon extract,0,0,0.0
cilantro leaf,lemon juice,0,0,19.0
cilantro leaf,lemon peel,0,0,0.0
cilantro leaf,lemon rind,0,0,0.0
cilantro leaf,lemon slice,0,0,2.0
cilantro leaf,lemongrass,0,0,5.0
cilantro leaf,lentils,0,0,2.0
cilantro leaf,lettuce,0,0,16.0
cilantro leaf,lettuce leaf,0,0,1.0
cilantro leaf,light cream,0,0,2.0
cilantro leaf,light sour cream,0,0,1.0
cilantro leaf,light soy sauce,0,0,2.0
cilantro leaf,lime,0,0,46.0
cilantro leaf,lime juice,0,0,33.0
cilantro leaf,linguine,0,0,0.0
cilantro leaf,liqueur,0,0,0.0
cilantro leaf,liquid smoke,0,0,0.0
cilantro leaf,loin,0,0,0.0
cilantro leaf,low sodium soy sauce,0,0,3.0
cilantro leaf,low-fat sour cream,0,0,1.0
cilantro leaf,macaroni,0,0,2.0
cilantro leaf,mace,0,0,0.0
cilantro leaf,mango,0,0,3.0
cilantro leaf,mangoes,0,0,6.0
cilantro leaf,margarine,0,0,0.0
cilantro leaf,marinara sauce,0,0,0.0
cilantro leaf,marinated artichoke hearts,0,0,1.0
cilantro leaf,marjoram,0,0,0.0
cilantro leaf,marmalade,0,0,0.0
cilantro leaf,marnier,0,0,0.0
cilantro leaf,marshmallows,0,0,0.0
cilantro leaf,masala,0,0,10.0
cilantro leaf,mayonnaise,0,0,15.0
cilantro leaf,meat,0,0,1.0
cilantro leaf,milk,0,0,23.0
cilantro leaf,mint,0,0,4.0
cilantro leaf,mint leaf,0,0,19.0
cilantro leaf,mirin,0,0,0.0
cilantro leaf,molasses,0,0,1.0
cilantro leaf,mushroom,0,0,7.0
cilantro leaf,mustard,0,0,4.0
cilantro leaf,mustard powder,0,0,0.0
cilantro leaf,nectar,0,0,0.0
cilantro leaf,nonfat dry milk powder,0,0,0.0
cilantro leaf,nonfat sour cream,0,0,1.0
cilantro leaf,nonstick cooking spray,0,0,0.0
cilantro leaf,noodles,0,0,8.0
cilantro leaf,nutmeg,0,0,1.0
cilantro leaf,nuts,0,0,3.0
cilantro leaf,oatmeal,0,0,0.0
cilantro leaf,oats,0,0,0.0
cilantro leaf,oil,0,0,183.0
cilantro leaf,okra,0,0,2.0
cilantro leaf,old bay seasoning,0,0,0.0
cilantro leaf,olive,0,0,6.0
cilantro leaf,onion,0,0,204.0
cilantro leaf,onion powder,0,0,2.0
cilantro leaf,onion soup mix,0,0,0.0
cilantro leaf,orange,0,0,3.0
cilantro leaf,orange juice,0,0,5.0
cilantro leaf,orange peel,0,0,0.0
cilantro leaf,orange rind,0,0,0.0
cilantro leaf,oregano,0,0,12.0
cilantro leaf,oregano leaf,0,0,7.0
cilantro leaf,oyster sauce,0,0,7.0
cilantro leaf,pancetta,0,0,0.0
cilantro leaf,paprika,0,0,16.0
cilantro leaf,parsley,0,0,5.0
cilantro leaf,parsley flakes,0,0,0.0
cilantro leaf,parsnips,0,0,0.0
cilantro leaf,pasta,0,0,1.0
cilantro leaf,pasta sauce,0,0,0.0
cilantro leaf,paste,0,0,34.0
cilantro leaf,pastry,0,0,0.0
cilantro leaf,pea,0,0,12.0
cilantro leaf,peaches,0,0,1.0
cilantro leaf,peanuts,0,0,10.0
cilantro leaf,pear,0,0,0.0
cilantro leaf,pecans,0,0,1.0
cilantro leaf,pectin,0,0,0.0
cilantro leaf,penne,0,0,0.0
cilantro leaf,pepper,0,0,195.0
cilantro leaf,peppercorn,0,0,2.0
cilantro leaf,peppercorns,0,0,9.0
cilantro leaf,pepperoni,0,0,0.0
cilantro leaf,pesto sauce,0,0,0.0
cilantro leaf,pickle,0,0,2.0
cilantro leaf,pie crust,0,0,0.0
cilantro leaf,pimiento,0,0,1.0
cilantro leaf,pineapple,0,0,5.0
cilantro leaf,pineapple juice,0,0,1.0
cilantro leaf,pistachios,0,0,1.0
cilantro leaf,pizza sauce,0,0,0.0
cilantro leaf,pods,0,0,5.0
cilantro leaf,popcorn,0,0,0.0
cilantro leaf,pork,0,0,5.0
cilantro leaf,potato,0,0,20.0
cilantro leaf,poultry seasoning,0,0,0.0
cilantro leaf,prawns,0,0,0.0
cilantro leaf,preserves,0,0,1.0
cilantro leaf,prosciutto,0,0,0.0
cilantro leaf,pudding,0,0,0.0
cilantro leaf,pumpkin,0,0,1.0
cilantro leaf,pure vanilla extract,0,0,0.0
cilantro leaf,puree,0,0,3.0
cilantro leaf,quinoa,0,0,2.0
cilantro leaf,radish,0,0,4.0
cilantro leaf,raisin,0,0,4.0
cilantro leaf,ranch dressing,0,0,2.0
cilantro leaf,raspberries,0,0,0.0
cilantro leaf,red chili powder,0,0,6.0
cilantro leaf,red food coloring,0,0,0.0
cilantro leaf,red pepper flakes,0,0,9.0
cilantro leaf,reduced sodium soy sauce,0,0,1.0
cilantro leaf,refrigerated crescent dinner rolls,0,0,0.0
cilantro leaf,relish,0,0,0.0
cilantro leaf,rhubarb,0,0,0.0
cilantro leaf,rib,0,0,10.0
cilantro leaf,rice,0,0,38.0
cilantro leaf,rind,0,0,0.0
cilantro leaf,rosemary,0,0,1.0
cilantro leaf,round,0,0,0.0
cilantro leaf,rum,0,0,2.0
cilantro leaf,saffron,0,0,0.0
cilantro leaf,sage,0,0,0.0
cilantro leaf,salami,0,0,0.0
cilantro leaf,salmon,0,0,2.0
cilantro leaf,salsa,0,0,20.0
cilantro leaf,salt,0,0,177.0
cilantro leaf,sauerkraut,0,0,0.0
cilantro leaf,sausage,0,0,6.0
cilantro leaf,scallion,0,0,24.0
cilantro leaf,scallops,0,0,1.0
cilantro leaf,schnapps,0,0,0.0
cilantro leaf,seasoned bread crumbs,0,0,0.0
cilantro leaf,seasoning,0,0,1.0
cilantro leaf,sec,0,0,0.0
cilantro leaf,seed,0,0,24.0
cilantro leaf,shallot,0,0,16.0
cilantro leaf,shell,0,0,1.0
cilantro leaf,sherry,0,0,2.0
cilantro leaf,shortening,0,0,0.0
cilantro leaf,shoulder,0,0,2.0
cilantro leaf,shrimp,0,0,23.0
cilantro leaf,sirloin,0,0,2.0
cilantro leaf,skewers,0,0,0.0
cilantro leaf,skinless chicken breast,0,0,1.0
cilantro leaf,soda,0,0,2.0
cilantro leaf,sour cream,0,0,22.0
cilantro leaf,soy sauce,0,0,30.0
cilantro leaf,soymilk,0,0,0.0
cilantro leaf,spaghetti,0,0,5.0
cilantro leaf,spaghetti sauce,0,0,0.0
cilantro leaf,spears,0,0,1.0
cilantro leaf,spice,0,0,0.0
cilantro leaf,spinach,0,0,3.0
cilantro leaf,spinach leaf,0,0,1.0
cilantro leaf,splenda sugar substitute,0,0,0.0
cilantro leaf,spread,0,0,1.0
cilantro leaf,sprig,0,0,0.0
cilantro leaf,sprinkles,0,0,0.0
cilantro leaf,sprout,0,0,6.0
cilantro leaf,starch,0,0,0.0
cilantro leaf,steak,0,0,13.0
cilantro leaf,stick,0,0,9.0
cilantro leaf,strawberry,0,0,0.0
cilantro leaf,sugar,0,0,67.0
cilantro leaf,sweetener,0,0,0.0
cilantro leaf,syrup,0,0,1.0
cilantro leaf,tabasco sauce,0,0,5.0
cilantro leaf,taco seasoning,0,0,1.0
cilantro leaf,taco seasoning mix,0,0,0.0
cilantro leaf,tahini,0,0,2.0
cilantro leaf,tarragon,0,0,2.0
cilantro leaf,tartar,0,0,0.0
cilantro leaf,tea,0,0,0.0
cilantro leaf,tenderloin,0,0,1.0
cilantro leaf,tenders,0,0,1.0
cilantro leaf,tequila,0,0,5.0
cilantro leaf,teriyaki sauce,0,0,1.0
cilantro leaf,thighs,0,0,4.0
cilantro leaf,thyme,0,0,4.0
cilantro leaf,tofu,0,0,5.0
cilantro leaf,tomato,0,0,103.0
cilantro leaf,tomato juice,0,0,2.0
cilantro leaf,tomato sauce,0,0,6.0
cilantro leaf,tomato soup,0,0,0.0
cilantro leaf,tortellini,0,0,0.0
cilantro leaf,tortillas,0,0,22.0
cilantro leaf,tuna,0,0,0.0
cilantro leaf,turkey,0,0,3.0
cilantro leaf,turmeric,0,0,20.0
cilantro leaf,turmeric powder,0,0,1.0
cilantro leaf,unsweetened cocoa powder,0,0,2.0
cilantro leaf,vanilla,0,0,0.0
cilantro leaf,vanilla essence,0,0,0.0
cilantro leaf,vanilla extract,0,0,1.0
cilantro leaf,vanilla ice cream,0,0,0.0
cilantro leaf,vanilla instant pudding mix,0,0,0.0
cilantro leaf,vegetable oil cooking spray,0,0,3.0
cilantro leaf,vegetable shortening,0,0,0.0
cilantro leaf,vegetable stock,0,0,2.0
cilantro leaf,vegetables,0,0,2.0
cilantro leaf,vermouth,0,0,0.0
cilantro leaf,vinegar,0,0,49.0
cilantro leaf,vodka,0,0,1.0
cilantro leaf,wafers,0,0,0.0
cilantro leaf,walnuts,0,0,0.0
cilantro leaf,water,0,0,49.0
cilantro leaf,watermelon,0,0,0.0
cilantro leaf,wedge,0,0,10.0
cilantro leaf,weed,0,0,0.0
cilantro leaf,wheat germ,0,0,0.0
cilantro leaf,whip,0,0,0.0
cilantro leaf,whipped cream,0,0,0.0
cilantro leaf,whipped topping,0,0,0.0
cilantro leaf,whipping cream,0,0,1.0
cilantro leaf,whiskey,0,0,0.0
cilantro leaf,white cake mix,0,0,0.0
cilantro leaf,wine,0,0,1.0
cilantro leaf,wings,0,0,1.0
cilantro leaf,worcestershire sauce,0,0,2.0
cilantro leaf,wrappers,0,0,4.0
cilantro leaf,yeast,0,0,0.0
cilantro leaf,yellow cake mix,0,0,0.0
cilantro leaf,yellow squash,0,0,0.0
cilantro leaf,yogurt,0,0,21.0
cilantro leaf,yolk,0,0,0.0
cilantro leaf,zest,0,0,7.0
cilantro leaf,zucchini,0,0,8.0
cinnamon,clams,0,0,0.0
cinnamon,clove,0,0,2560.0
cinnamon,cocoa,0,0,230.0
cinnamon,cocoa powder,0,0,149.0
cinnamon,coconut,0,0,423.0
cinnamon,coffee,0,0,235.0
cinnamon,concentrate,0,0,75.0
cinnamon,condensed cream of chicken soup,0,0,2.0
cinnamon,condensed cream of mushroom soup,0,0,0.0
cinnamon,cooked chicken breast,0,0,1.0
cinnamon,cookies,0,0,36.0
cinnamon,cooking spray,0,0,162.0
cinnamon,coriander,0,0,309.0
cinnamon,coriander leaf,0,0,5.0
cinnamon,coriander powder,0,0,10.0
cinnamon,corn,0,0,45.0
cinnamon,corn flakes,0,0,36.0
cinnamon,cornflour,0,0,14.0
cinnamon,cornmeal,0,0,68.0
cinnamon,cornstarch,0,0,470.0
cinnamon,couscous,0,0,96.0
cinnamon,crabmeat,0,0,0.0
cinnamon,cracker,0,0,54.0
cinnamon,cranberries,0,0,500.0
cinnamon,cranberry juice,0,0,15.0
cinnamon,cream,0,0,94.0
cinnamon,cream of celery soup,0,0,2.0
cinnamon,cream of chicken soup,0,0,1.0
cinnamon,cream of mushroom soup,0,0,2.0
cinnamon,creamer,0,0,49.0
cinnamon,creole seasoning,0,0,1.0
cinnamon,crisco,0,0,62.0
cinnamon,crumb,0,0,1.0
cinnamon,crushed red pepper flakes,0,0,41.0
cinnamon,cucumber,0,0,31.0
cinnamon,cumin,0,0,665.0
cinnamon,cumin powder,0,0,7.0
cinnamon,currants,0,0,88.0
cinnamon,curry powder,0,0,142.0
cinnamon,dates,0,0,214.0
cinnamon,dill,0,0,13.0
cinnamon,dogs,0,0,0.0
cinnamon,dough,0,0,146.0
cinnamon,dried italian seasoning,0,0,2.0
cinnamon,dried onion flakes,0,0,8.0
cinnamon,dried oregano leaf,0,0,3.0
cinnamon,dried parsley flakes,0,0,8.0
cinnamon,dried thyme leaf,0,0,9.0
cinnamon,dry onion soup mix,0,0,0.0
cinnamon,egg,0,0,6846.0
cinnamon,egg substitute,0,0,98.0
cinnamon,egg white,0,0,623.0
cinnamon,eggplant,0,0,64.0
cinnamon,enchilada sauce,0,0,1.0
cinnamon,espresso,0,0,27.0
cinnamon,fat,0,0,7.0
cinnamon,fat free sour cream,0,0,10.0
cinnamon,feta,0,0,8.0
cinnamon,fettuccine,0,0,1.0
cinnamon,fillet,0,0,33.0
cinnamon,filling,0,0,161.0
cinnamon,fish sauce,0,0,1.0
cinnamon,floret,0,0,12.0
cinnamon,flour,0,0,7698.0
cinnamon,fraiche,0,0,20.0
cinnamon,fresh basil leaf,0,0,2.0
cinnamon,fresh cilantro leaf,0,0,13.0
cinnamon,fresh lemon juice,0,0,246.0
cinnamon,fresh lemon rind,0,0,35.0
cinnamon,fresh lime juice,0,0,37.0
cinnamon,fresh mint leaf,0,0,17.0
cinnamon,fresh orange juice,0,0,57.0
cinnamon,fresh parsley leaf,0,0,9.0
cinnamon,fresh thyme leave,0,0,2.0
cinnamon,frosting,0,0,45.0
cinnamon,frozen whipped topping,0,0,8.0
cinnamon,fruit,0,0,153.0
cinnamon,garlic,0,0,260.0
cinnamon,garlic powder,0,0,137.0
cinnamon,gelatin,0,0,32.0
cinnamon,ghee,0,0,12.0
cinnamon,ginger,0,0,1984.0
cinnamon,gingerroot,0,0,68.0
cinnamon,gorgonzola,0,0,0.0
cinnamon,graham cracker crumbs,0,0,111.0
cinnamon,granular,0,0,106.0
cinnamon,granules,0,0,38.0
cinnamon,grapes,0,0,15.0
cinnamon,gravy,0,0,1.0
cinnamon,green food coloring,0,0,2.0
cinnamon,greens,0,0,9.0
cinnamon,grenadine,0,0,1.0
cinnamon,guacamole,0,0,2.0
cinnamon,gum,0,0,40.0
cinnamon,half-and-half,0,0,128.0
cinnamon,half-and-half cream,0,0,62.0
cinnamon,halves,0,0,195.0
cinnamon,ham,0,0,28.0
cinnamon,hamburger,0,0,10.0
cinnamon,hazelnuts,0,0,64.0
cinnamon,heavy cream,0,0,274.0
cinnamon,heavy whipping cream,0,0,54.0
cinnamon,herbs,0,0,3.0
cinnamon,hoisin sauce,0,0,2.0
cinnamon,honey,0,0,1076.0
cinnamon,horseradish,0,0,5.0
cinnamon,hot pepper sauce,0,0,17.0
cinnamon,hot sauce,0,0,14.0
cinnamon,ice,0,0,25.0
cinnamon,ice cube,0,0,42.0
cinnamon,italian dressing,0,0,1.0
cinnamon,italian salad dressing,0,0,1.0
cinnamon,italian seasoning,0,0,4.0
cinnamon,jalapeno,0,0,28.0
cinnamon,jam,0,0,126.0
cinnamon,jelly,0,0,33.0
cinnamon,juice,0,0,117.0
cinnamon,kahlua,0,0,32.0
cinnamon,kale,0,0,7.0
cinnamon,ketchup,0,0,47.0
cinnamon,kielbasa,0,0,4.0
cinnamon,krispies,0,0,12.0
cinnamon,lamb,0,0,95.0
cinnamon,lard,0,0,33.0
cinnamon,leek,0,0,4.0
cinnamon,lemon,0,0,344.0
cinnamon,lemon extract,0,0,31.0
cinnamon,lemon juice,0,0,787.0
cinnamon,lemon peel,0,0,68.0
cinnamon,lemon rind,0,0,50.0
cinnamon,lemon slice,0,0,8.0
cinnamon,lemongrass,0,0,8.0
cinnamon,lentils,0,0,66.0
cinnamon,lettuce,0,0,22.0
cinnamon,lettuce leaf,0,0,6.0
cinnamon,light cream,0,0,39.0
cinnamon,light sour cream,0,0,12.0
cinnamon,light soy sauce,0,0,0.0
cinnamon,lime,0,0,58.0
cinnamon,lime juice,0,0,38.0
cinnamon,linguine,0,0,2.0
cinnamon,liqueur,0,0,67.0
cinnamon,liquid smoke,0,0,4.0
cinnamon,loin,0,0,19.0
cinnamon,low sodium soy sauce,0,0,10.0
cinnamon,low-fat sour cream,0,0,16.0
cinnamon,macaroni,0,0,21.0
cinnamon,mace,0,0,83.0
cinnamon,mango,0,0,28.0
cinnamon,mangoes,0,0,20.0
cinnamon,margarine,0,0,675.0
cinnamon,marinara sauce,0,0,4.0
cinnamon,marinated artichoke hearts,0,0,0.0
cinnamon,marjoram,0,0,8.0
cinnamon,marmalade,0,0,31.0
cinnamon,marnier,0,0,33.0
cinnamon,marshmallows,0,0,54.0
cinnamon,masala,0,0,34.0
cinnamon,mayonnaise,0,0,49.0
cinnamon,meat,0,0,21.0
cinnamon,milk,0,0,3782.0
cinnamon,mint,0,0,95.0
cinnamon,mint leaf,0,0,17.0
cinnamon,mirin,0,0,0.0
cinnamon,molasses,0,0,679.0
cinnamon,mushroom,0,0,40.0
cinnamon,mustard,0,0,116.0
cinnamon,mustard powder,0,0,17.0
cinnamon,nectar,0,0,45.0
cinnamon,nonfat dry milk powder,0,0,40.0
cinnamon,nonfat sour cream,0,0,12.0
cinnamon,nonstick cooking spray,0,0,55.0
cinnamon,noodles,0,0,57.0
cinnamon,nutmeg,0,0,3526.0
cinnamon,nuts,0,0,728.0
cinnamon,oatmeal,0,0,338.0
cinnamon,oats,0,0,1333.0
cinnamon,oil,0,0,3383.0
cinnamon,okra,0,0,3.0
cinnamon,old bay seasoning,0,0,1.0
cinnamon,olive,0,0,45.0
cinnamon,onion,0,0,1140.0
cinnamon,onion powder,0,0,48.0
cinnamon,onion soup mix,0,0,0.0
cinnamon,orange,0,0,235.0
cinnamon,orange juice,0,0,476.0
cinnamon,orange peel,0,0,79.0
cinnamon,orange rind,0,0,101.0
cinnamon,oregano,0,0,182.0
cinnamon,oregano leaf,0,0,4.0
cinnamon,oyster sauce,0,0,2.0
cinnamon,pancetta,0,0,1.0
cinnamon,paprika,0,0,254.0
cinnamon,parsley,0,0,227.0
cinnamon,parsley flakes,0,0,3.0
cinnamon,parsnips,0,0,5.0
cinnamon,pasta,0,0,32.0
cinnamon,pasta sauce,0,0,2.0
cinnamon,paste,0,0,187.0
cinnamon,pastry,0,0,95.0
cinnamon,pea,0,0,61.0
cinnamon,peaches,0,0,278.0
cinnamon,peanuts,0,0,59.0
cinnamon,pear,0,0,204.0
cinnamon,pecans,0,0,1110.0
cinnamon,pectin,0,0,23.0
cinnamon,penne,0,0,4.0
cinnamon,pepper,0,0,1450.0
cinnamon,peppercorn,0,0,8.0
cinnamon,peppercorns,0,0,42.0
cinnamon,pepperoni,0,0,0.0
cinnamon,pesto sauce,0,0,0.0
cinnamon,pickle,0,0,0.0
cinnamon,pie crust,0,0,116.0
cinnamon,pimiento,0,0,2.0
cinnamon,pineapple,0,0,296.0
cinnamon,pineapple juice,0,0,33.0
cinnamon,pistachios,0,0,33.0
cinnamon,pizza sauce,0,0,0.0
cinnamon,pods,0,0,29.0
cinnamon,popcorn,0,0,20.0
cinnamon,pork,0,0,34.0
cinnamon,potato,0,0,515.0
cinnamon,poultry seasoning,0,0,2.0
cinnamon,prawns,0,0,0.0
cinnamon,preserves,0,0,77.0
